resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 27358947, 'resource_state': 1}",Vélo,0.0,6069,6082,0.0,Run,Run,0.0,12385351133,2024-09-11T15:46:58Z,2024-09-11T17:46:58Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a12385351133', 'summary_polyline': '', 'resource_state': 2}",True,False,False,True,only_me,False,,[],[],0.0,0.0,,26.0,,,,,,True,143.0,164.0,False,True,0.0,0.0,13204710358,13204710358,2024-09-11-154658-ELEMNT ROAM 2DD4-106-0.fit,False,0,0,False,149.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,14167.9,4595,5091,27.4,Run,Run,0.0,12385194932,2024-09-11T15:45:13Z,2024-09-11T17:45:13Z,(GMT+01:00) Europe/Paris,7200.0,,,,25,0,0,1,0,"{'id': 'a12385194932', 'summary_polyline': 'eqwiGqehk@j@Hb@Eb@DBDfBMx@Fd@M`@HbAKn@CVFd@Gd@Fp@MTDLADI`@Ep@V`@A`@HPKTFXTVFv@p@DLjAaAr@_@b@K`BDTQJMh@^RBTIn@@`@IpANb@ANSd@N\\A\\Od@H|@QTJ~@KZHl@DvA?t@Kb@L~@OdAChBP~@SXJv@@ZM`@DxAKzAl@r@zE`@~Dd@fDZ`BRdBRx@@V\\xAN\\P`A^rA\\dBh@bBHr@l@xCRl@Jn@d@jBt@hCTlApBxHt@xBPz@Xz@rAbD~@jBf@jARl@Xh@LHF^Rf@|A|C^dAhC~ETTl@jA\\\\jGlItCzCpA`BtAvAb@l@v@|@hAdA`ArA`DnDlBrBzBpB~DvCpD|BRTrB|@nDpB~AdAtC~@j@`@nAd@|BpAzAj@Z?lAl@fF|DzAzA~ApB`AdB`ArA`@v@ZZn@`AbAjBdA`B|@lAVj@`BzBd@d@~ApCv@nBxA`Ft@bDj@rERxBFxA?p@KVXzDH|BNzBFvB?f@f@jFn@jKh@lDl@lCL|@BzA?vCEpAD|@ClANjCPhBC\\f@pDT\\Hj@d@rBi@_C_@aCKuAg@qCOaDBy@EuCBiBAiBW}By@uDUkBK_CK}@OaCG]Ai@QsAA}@IaASeAE{@Ko@Ey@@WA_BYoF?_@Je@AKIOAQHO?I]_F]uB_@cBUsA[iAIk@_@mAQ_@Qs@wAyCu@oAgAqA_@Yk@u@CKc@i@cAiBw@s@aAoAYk@q@}@Sm@QU_@{@q@cA[Yo@sAg@u@wCyCaBwAaCuA{@OuDmBg@MuAw@[G_Bw@c@MmAu@}BkA{EwC}ASO[e@m@m@_@DEwAmAo@YUWaAo@aA_AmC}C]g@sBkBkBaCoBqBmAwAYQw@u@qBwCgBiBkF}GSc@UYy@sAeAwBq@eAmAuCe@s@mAuCg@_AgAqCQ[GQ?Im@oAI[e@w@o@oBWk@o@qCYw@SqAsAqFKk@g@eBSaAGMSiA_@qAa@wBi@Q\\IAQSe@]cBAQYm@o@cCAa@Qo@QkAg@qESaAEi@Qw@UaCQq@SwAW_AMo@c@OUBWUKAo@Vi@F_AOi@@Ua@SGQTYTaAAc@a@s@Nu@\\c@OaBNy@c@YEiB\\iBA}@V_@YaAO_@ROVOFUGm@A', 'resource_state': 2}",False,False,False,True,only_me,False,,"[43.70824947953224, 7.255855081602931]","[43.70119811967015, 7.256150711327791]",3.083,7.286,,,,,,,,False,,,False,False,30.0,5.4,13204544522,13204544522,0556883B-5285-44C4-974A-AA35D66FB820-activity.fit,False,15,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,10105.3,3251,3475,21.6,Run,Run,0.0,12334423077,2024-09-05T16:24:15Z,2024-09-05T18:24:15Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,20,0,2,0,"{'id': 'a12334423077', 'summary_polyline': 'kpwiGoehk@NDLADE@IF?XNZCZB`AOr@Bd@CXLf@I^@`@INDNE`@Jl@G\\DVITDPJf@QTHJEBDTCp@Hl@ARDHNTDVEp@Fs@@dA@DCBKJ?VMb@_@RENFJCNNH?BC`@F|@EXQlAR`@CPMPBz@ETDBFP@XEVARDh@C\\GZ@^L\\E~@FHGf@Hn@ERHZIr@?BGb@GL@BFNJz@G`@M\\?JFT@VI|@?TQJCD@PTLFh@C\\D`@Mj@ANKJ?hAHLPBVVIT?Jn@J`@Ft@J`@Hp@HT`@`EP`AB\\HTXtBPtA?RR`Ap@nCj@tCt@`Cr@lDL`@Hh@Ph@~@dETj@N~@d@nBd@bB@FNb@ZvAVt@Pv@N`@@NRf@Rt@Zl@jAzCbAxBZf@v@nBHJJVH`@h@bA\\z@T^j@nAv@zAHHfAxBb@t@zChE~BxClCtCFJfAnA^j@xAtAhAtANTNL^d@`@Zv@dAXXf@p@d@b@l@x@r@p@NTTPn@x@d@^FJn@j@bBnA`C|AbBrA`@RJNnAl@\\XnAn@|BzAn@Vn@`@`@L\\TnC~@ZNHHp@TlCzA|@^\\JRAPD@FWQSDYQi@QkAo@]Ua@UqAg@QKmAc@GIk@QQO_@MGGw@W_Ao@uAk@MOm@Yc@a@EKOEm@c@aBm@_Ay@w@c@IMeAo@mAcAKCeAs@w@y@KCk@w@y@{@e@s@mBgB_@i@{@{@y@iAuAsAy@kA][IMe@a@k@w@a@YQYSOi@w@_B_BWa@c@c@e@u@w@u@mBsCM[o@cAoAeCS[AGMQy@mBiAyBK[IKIUa@u@Qe@o@eAESGIg@{AqAqCiAkDeAcE]aAE[Sk@UeAMa@_@iBo@cCKm@s@eCCSK[CW}@}D_@wAUm@U}@Ge@Qm@MW_@_Bo@wEMyAWsAKgAIWWqB?UQs@A_@[oBG_AGEMLIAMFKQSIeA@gAL_@A]QI?WQQCgBNICIFSCWHu@@WFeAEmANs@]YBwACk@NcA?{ANSOm@?[GYH[R_@LSE_@BGEO@GE_@A]GYOY@a@L_@@k@Tk@Wq@@m@Cc@MSFQVOLcBa@gAFy@TkBDOGi@Ak@UIIo@Ni@TQ@UQi@O]FuAf@y@?MQUGs@L', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.70808184146881, 7.25608223117888]","[43.7080910615623, 7.255976367741823]",3.108,5.32,,,,,,,,False,,,False,False,29.7,7.7,13150158046,13150158046,BB7D1596-EDB4-400F-A956-D114BBFB2EEA-activity.fit,False,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Randonnée le midi,16196.3,14631,22654,1121.0,Hike,Hike,,12247981577,2024-08-26T09:07:47Z,2024-08-26T11:07:47Z,(GMT+01:00) Europe/Podgorica,7200.0,,,,0,19,0,7,0,"{'id': 'a12247981577', 'summary_polyline': 'c}ibGi|cpBMe@q@y@Pq@Y_ALs@IK_@F{@fAa@VQoAJq@]eCHKOeBJSAkDm@}DBoAy@wCGyA[iBa@j@SjBy@gE?nDSPYWq@{DJCKaAa@kA@a@_@k@k@uBEk@kBeBcAwCoFiCgBGiDgDJMpC^BSkH_FsCEk@n@s@g@Wy@g@LcAiAaA}BiHkK_@IcBd@sE_CaBLi@Oa@gCh@mAMYmARgBpAUAAn@MDOiAHk@d@sA`@Y`@mBQf@iBd@_CnBFsBeAdBg@fAaCmAw@}CeCcB}Be@m@Pi@t@_A@o@a@cAd@aCEyAl@}BrBqBzDOxADfBi@dDcAxAMv@ClD^p@CvEcBdBmAtAcCNk@T_@p@WbHJlBL@a@lBGdFk@~BqBbBMd@q@NsA~A_AvA[`B_Az@Yx@UAHYs@q@KTe@w@OJq@a@St@AU]I_BfAFb@GRgA@cAn@g@IiAb@[\\y@CS^HQ]?Ed@j@d@YZ[dDo@_@Cv@UIDnA[MKf@K?Ah@YeBE^WMLlBi@n@Gp@m@~@_@D@\\k@l@e@vBUN?XUGMb@e@Je@WTXo@VsAEi@_BaA}@aCmF_@YYcAh@Y_@{Ab@_C?[KF\\Mi@RIQeABOj@BWg@uACm@eCs@q@kAaA]Sw@F]y@aC\\sET_AIUp@Wr@eALkDEqA^a@DaAOREg@Ju@~@kBt@u@lBm@`AqAhAmAv@C~Ci@LmA\\q@`AeAZw@z@s@zA[v@Bf@c@vAe@r@kCKsAWm@t@BhBZlGrDdACpBv@N]r@Lz@[nB}BReBf@sAPuANICm@Rc@K_AJIPTRUnA@Xl@l@HlB`B~@^n@Ip@{An@M`Br@f@lAjDOTXN@UAKiA`@oCAoD~ByEb@MzAaBnBu@~ALnAg@dAd@n@Ib@m@r@ShA\\Yp@?b@`AuBn@hAfBx@p@dD`ChA`@}@lAeBFBSdBnBiBhBQh@k@m@|B{@|AA|AL?bB{BvBOFJk@zAd@rB`CEl@j@dDxA`Ci@hCzExCtDdBlDL@zAkBZCb@tAAxAf@PhC?jCzAjApAtA|@CTuCWDVrCdC~ADbFnBn@dAZjAt@l@pAlBjBnHh@hDPVHc@Wx@D`@T`@VQGoCHW|@|DTgCp@eBc@nA~AtITrDXnA?fHf@hHnBgBLlDh@`B', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.489566104486585, 18.537573125213385]","[42.48943836428225, 18.537607323378325]",1.107,5.654,,34.0,,,,,,False,,,False,False,1630.0,625.4,13056766948,13056766948,accepted_tag_from_13056546363.fit,True,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Course à pied en soirée,7021.3,2455,2645,213.0,Run,Run,,12207406992,2024-08-21T17:01:04Z,2024-08-21T19:01:04Z,(GMT+01:00) Europe/Podgorica,7200.0,,,,0,16,0,5,0,"{'id': 'a12207406992', 'summary_polyline': 'em`bGyu|oBVOf@c@j@[RG~B[p@C~ASHBDH?PSj@[lA_@z@K^aAdC_@z@Yd@Sn@i@bAi@n@[d@wAdCu@bAUn@k@bAk@vAq@jAK`@Sd@OPkAtAmA`AeA`AsAv@w@p@q@d@q@p@{@f@yB~@WNo@l@u@b@i@r@i@`Ao@~@a@n@cBvAs@f@_@TSV@N\\Ir@G\\GfA]VSjAe@VONAJLCT[`Ae@jAw@n@e@LMR@FDAHId@Mb@Qn@INDN@RGp@CFCPSVc@Vm@d@g@NCBDCNGHERCl@Dx@LfAHFBC@a@P{@XcAFKt@k@X]|@c@TQ`@Q\\UfAg@fA]hA[r@KRWJGb@ODNCFMX[^ER@DF@d@[t@}@l@S`@ITQZOVIROl@STONA@D?HEFcBpAgCvBmBnAuAv@a@Jo@Ja@VCDFJ?LLu@d@Qp@K`@OhB_Af@_@r@e@jAgArBaB\\]AEIAg@Xk@NONmAn@cATKHY\\a@ZWXE@EK@Gb@}@JW?GEE_@P[Xc@Pc@Jm@Dq@PeA`@_@R[TwAt@_@XcBbBYdAIf@?XERE@IGAEM}B@k@Tk@CII@w@x@i@dAUP]F]C]Bm@?oA\\]TE?GILSf@Qb@Qb@g@Rm@h@iAD]EEYFUPm@R_A`@eAZg@Be@@[FCA?KPUzAy@xAmAb@y@b@c@Ze@Xs@Zg@d@g@n@_@^c@d@]|Ao@bAi@`A_AvB}A`@SjAu@d@c@l@g@tAyAh@u@`@iAb@cA\\cA~AgDb@i@`@s@hCsDVi@f@mAp@uAZaAz@yBt@_CBWCMIGE?iARsC^cBj@u@j@SF', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.44263457134366, 18.501958921551704]","[42.44272266514599, 18.501938553526998]",2.86,4.642,,30.0,,,,,,False,,,False,False,456.0,263.0,13014511436,13014511436,accepted_tag_from_13014490199.fit,True,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Course à pied du midi,7737.0,2455,2475,5.1,Run,Run,0.0,12160975072,2024-08-16T09:32:02Z,2024-08-16T11:32:02Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,17,1,1,0,"{'id': 'a12160975072', 'summary_polyline': 'msthGgvgXPTNXNf@VH^BZHX@RFVd@HF`@JFH`@XTVNJDHL@TNVFPJXDf@NTP`Aj@L@b@ZVDr@ZPB`@LBDb@J`@TNNVDf@\\`@t@Pn@FFLZFH@NAXFL?HDLDb@Rr@HTRTJPj@bBJf@?RDd@?f@Pj@VTXLx@p@^d@\\t@ZpA@v@Il@SZIH[p@AHLh@@TCFQLY\\Mj@IvCBv@C|AMp@K`@Q\\c@l@_@^SNCLKLCLFBBFDl@Nz@l@~BLp@FRd@rBL`@F^Nn@Vh@F?XMt@g@`@c@XKf@GXSb@o@l@m@P_@L]Gy@@MAQ?c@G{@CqAHu@BGH?XKPWl@k@DAFKVUTMX]ZWzAaBJGVWH[PaBJk@VsB@IEWUy@Wk@IE[@GCKOSy@Uc@EMIIGSKQ]cAWq@QUMg@_@{@GICOa@gAc@aAOk@c@{@O_@Ba@i@_BUg@C_@\\iCNeBRoARe@Hk@FMPKLOl@e@v@{@JAHOd@[RWXYHQNCRDPCNMDGDM\\]^UPU\\YH]De@HIHENDr@JNHVD|@^RPTLVZRLt@|@t@p@LVFp@FL\\LH?PGTD^B`@Hv@Jf@PTBDDTd@^hAPL\\d@BB\\FHLJHH@NFN?VHN@XPPX?RJb@EbABVv@tBHJLBz@FHFVDJHXj@b@pAJN^fAVnAL`@PNFPDBDAFIx@k@^]DAVWLGRSDIDW?_@GuA@QEc@?q@GmA?uBCk@?o@IaBIUEUAeAESQY{@yBMMKC]WQEk@c@IAk@_@W?e@`@G?a@Oa@Qk@SOAOIWGmAa@m@k@y@YIAOGa@ACCg@E[IOASGKOIAMO]Ws@FICQUoAgAAG]Y]QYc@GGS[Y}BGUCe@@c@EOm@Yg@a@CEIC[[KEKQICGKIECBa@EKDGHYPaAVUB]TGHIZEb@MTQb@[`@IDKLc@\\M\\Gz@?d@Jl@FN?VED]Bo@VUVCLQNOFECIBC^CDg@CKD_@CG@EJG?UCmA@]KM?_@D]JGFO\\UVKRETAh@@XOj@KHM@GFK@q@]G@YPYJGAOLQFU^w@M_@i@K?OKc@g@y@u@m@u@AEMKu@aASUE?GOMKe@IK?QF]VU@e@XSBSF{@h@ODQCKD', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.52964302524924, 4.1435192339122295]","[43.5284813772887, 4.142727563157678]",3.152,6.396,,,,,,,,False,,,False,False,5.1,-0.1,12963282018,12963282018,870AB0CF-A21C-4666-AFBB-88976240FDD4-activity.fit,False,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Course à pied en soirée,7674.8,2220,2244,12.0,Run,Run,,12161064772,2024-08-14T17:21:29Z,2024-08-14T19:21:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,16,1,1,0,"{'id': 'a12161064772', 'summary_polyline': 'knthGasgXPHT\\JHf@RZ\\`@Th@f@VJl@JVFPHz@l@~@XVNTRbAb@ZF^P~@l@^J`@BHHt@rAPz@Bd@TzA`@lAPXPd@b@tAJ`@BtAJh@FJVRl@Xj@b@l@dAVp@LbA?b@Ih@IVi@j@GVAVNv@IRo@l@GLCLEfBH~A@t@Eh@O`Aa@fAYZq@f@WVGJAND`@xBlI^~ARfANb@HFN?VMd@]r@o@~@WHGr@eAj@o@Na@?{@?e@EiAGu@C}@@[DORYfBuApBkBr@k@bAeAJ]TqBHkALy@?QCOi@wAKEWBEAS[Ym@y@uBYcAe@gA[}@Sa@i@yA_@w@]_Ai@cAo@oCUk@CYPwAF{@ZyBNw@N[Pq@HU~BuBn@s@z@q@VWf@EP?jAaANUJ_@LYLk@HQNGZ@f@F\\JNNr@\\p@d@p@x@|@t@l@v@HRFl@BF`@LV@JCPBvCd@JBLHFJb@z@L^t@`Af@LTTf@Hf@BNHLRNn@Dr@@~@Fd@JZ\\t@NLPFR?v@PJFRRP`@jAlDXdAb@v@BBHCxAgA|@{@@EFW@gAG_D?kBCeAGs@By@CsAOu@IsAa@eAq@uAUSm@U_Bu@OAM@e@TQAwAa@aCy@UM_@a@UKuB[kAKQIi@i@OKWC]BICiAeAm@s@y@s@OSUa@EOCc@_@wBBw@AMoAg@OSO]s@o@]CO?MDg@\\[Hu@LWHOLQXMbAS`@iAr@i@z@CR?LD|@JnACJULWBKBIL[TU\\MHU@Gd@{A?WFgBHYOQAWF]Li@^M^E^Bb@FRANGJ]TQTK@ECWWEAsAn@c@PWPk@GII[e@a@Y[i@u@g@s@w@e@w@g@k@USQGWAWDQHSPWFYPk@FMFu@l@c@Ba@J', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.52887557819486, 4.142950102686882]","[43.52858296595514, 4.1426934488117695]",3.457,4.474,,29.0,,,,,,False,,,False,False,9.8,3.4,12963382949,12963382949,accepted_tag_from_12950626148.fit,True,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,58892.0,7689,8324,673.8,Ride,Ride,10.0,12070167912,2024-08-05T15:01:24Z,2024-08-05T17:01:24Z,(GMT+01:00) Europe/Paris,7200.0,,,,11,22,0,1,0,"{'id': 'a12070167912', 'summary_polyline': 'mfxhGgoj`@_@s]{CmOoJlKoFlEmJdGgFtAuAxBb@`CpEbI`N|LbFlAtD~ClDKjC`EbC|@xKwAfCPvOvL`EvGrDtCbW}DrBTfCfBhC|EvDp[mBvU?dE\\|BtEtMv@pFH|D~C`Sz@N~GaCtCl@dH]`Bh@fI|GfPjFrJnInKoCj@^jGcDdA|CbExG~E~[tCxE|CpMD`DiAjFs@xBbE`JjGj]SrJ{BxHUvFjAlYhB`YZdaAj@xAtBr@f@~@bCzQ~CvM^tFMxA_AdB\\vBUzF}BzLwGll@mElVoBfDaD|CkFv@eAtCwDbT\\dRi[qEiKV[p@_@bJ@zE|Cn_@EpB]dAZ|BEnJvAzRlAzZlBnM_@rd@b@xA~CrCl@lAZnNpAfHrAvPoBlUfBrJuAdTGxIZx@hD\\RzAz@h@M|B`CfOb@hMsApAm@QbAm@L_A_@kGy@wAaBSoFpAmXaM{Eh@yF~CeHxGwJTkJbDqDzDqNj@uCvAeE|G{@`Cq@hE_EpO_AlHs@fCK`CcBjCJlCcAxCCtCkArAqAMo@zBkCdBuCvFe@ECu@tAyD?{D`A{AVkCa@yB`@uBUo@{Ar@cCFcHdC_NLy@r@{FpK_C`AmAMaB~@i@EyCmCgMO{AlHcEnLgGz\\eBvDkGrG{@~CGfCvAlI`@lGZxYO|ReAjIkBbHmBhEqFpTk@nEkAxWdBnOeBhFBlRp@jJoLPmA|Am@~B{AfAhAhBKdC}@~ADbB{A~BdArBuAlF}An@kAO}CdCkEJUm@Hk@`Bd@tAm@z@aA~@yCIsAmAyDgD}A{An@aFQqBf@gJgJsKuD{DcEmJoFwJ_AiTbCqBQcDmDcCkHu@wD\\yGg@oAm@UeKlA{CtDeH`FeHlLeC^_RsNsHqBWg@rIagAxD{jAhQk~CtSuxAxHqd@jYcvAtF}d@rB{KjAqCbCgBvAtErA|BGvAj@}@}BwDw@mFdJsRdI{N`AeF~@_MsFcWcHaGwHkV|Aub@tCoXn@{WlBeUtB}P_@yOj@oK}AsHqBw@m@kA{@oOcEiRi@kIsA}HYeG_IsVk@yCIiFV}CjCqRlCkJpBeQTsS^iG_BiGcAwOmAcHcHoQmAwEUqINeQwAmNFaFcA}J}BePX_To@}Gh@cAGoGoC{\\uAsFd@k@tLo@`KyBxKpCjQMxTt@pPcBbJaFj@uASuAyC_JqCkCYiAnAaHlMbE`BwIMsEiDmKwDyPt@iQfAuFdGrGtIxE~FdAnDdEdEbAjBhCxCvBhDbFhCgCzD_AnNoJlC{BnI_JbArClAnIV~\\', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[43.546138778328896, 5.464518573135138]","[43.546195942908525, 5.464698281139135]",7.659,16.598,84.2,33.0,148.9,,,False,1145.2,True,137.3,169.0,False,True,374.7,91.6,12866231475,12866231475,2024-08-05-150124-ELEMNT ROAM 2DD4-105-0.fit,False,2,0,False,144.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,0.0,3127,3127,0.0,Run,Run,0.0,11954415957,2024-07-22T18:14:51Z,2024-07-22T20:14:51Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a11954415957', 'summary_polyline': '', 'resource_state': 2}",True,False,False,True,only_me,False,,[],[],0.0,0.0,,25.0,,,,,,True,141.3,169.0,False,True,0.0,0.0,12745767887,12745767887,2024-07-22-181451-ELEMNT ROAM 2DD4-104-0.fit,False,0,0,False,69.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied de nuit,8433.3,2770,3099,210.0,Run,Run,0.0,11954365310,2024-07-22T18:14:34Z,2024-07-22T20:14:34Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,19,0,2,0,"{'id': 'a11954365310', 'summary_polyline': 'ufxhGimj`@Ia@J]@_@C[@c@EY@UAuAEo@B[CKBQC{@BK?g@Cm@@g@MiDBkBG_@Dw@I_ASoA?QK_AWkAGi@ISC][uAKWOk@Qa@Im@S_@Q}@G_ABy@`@mBBUJ]Lq@?MRo@Fu@HW?ODY@a@IaA?o@MqAAu@B}@D_@Lq@Ds@Gc@IS_@q@_@a@o@_BEg@Ms@?OBOQw@Ea@BiAC[@]CaAKo@BW\\uAPc@RiAJSBYLY?Mb@_AP}@Ng@NgA@]A]LwBCaABWGo@?e@Ie@Aq@@u@CU@WEi@DWAs@Fa@AMMc@MIT^@NGv@Fn@ARDx@AL@fAJhB@`AGh@BDDAGs@AgAGwABiAGo@?wAFk@@]CMUe@G?AJRNLRD?DIC@c@_@k@CaAUa@[Su@M}@cAcCQw@Ce@M{@AO@IEw@@g@C[F]BeA?YDUIWHkCEc@?w@E[Aq@Is@FaDGuAGU@KEc@?_@G[D]Gy@Ky@[_AOs@EoBUsAGW[q@Q}@AWW_B]mAWs@Oy@?OOm@Mw@Q{@Gi@c@qBIi@FTJR@VHRb@fD^~AD\\tA`FFbAF`@l@xALfADv@?p@h@xBB\\P~@@N?dAHhAAHBN?XJ|@?X@@@EGqAEW@e@G?CFDN@ZJj@B^AdAI|@Aj@JfALhCAtCAfAGf@@^C|ABVDdAH~@VhAJ\\FFb@bAFJDAWYSa@OUa@_Bb@bBLN^~@HpALj@JLVL|@Z\\B^LPRHd@Kt@LlBCTBn@ARBPAt@DL?`@BP@fA@R?XCFBJCz@E\\?f@Ab@Iv@Y~@AJEDKx@OZEXKHGPE\\M`@O~@OTSv@IVFl@D|AE\\@pAB^Jl@?d@DPFn@Hb@Fh@r@lAZp@NPJv@KhA?lACRD~CDPDdBCHChAEPGv@St@y@rEAzADTB^R^@DATLf@LX@T\\x@XjB~@xEDl@HVAf@Br@?nBDf@BbAAVLpCBFAFDR@r@Cd@?VDZGTAR?|@DVCXDtACr@BXIZ?HDB@C?q@BWAG?i@CUCw@Fe@CKDaBCY?c@GiBAcBI_A?w@@OIyDDWFhBCL@~@Hz@AzABbACZDt@AX@h@Ez@@d@FzBBTA^CVDh@EV@NCL?F', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.546251095831394, 5.464133424684405]","[43.54614472948015, 5.464616725221276]",3.045,5.498,,,,,,,,False,,,False,False,428.4,312.5,12745715589,12745715589,ABE25087-7F69-440C-99E6-C6E732B1BA3D-activity.fit,False,0,1,False,
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,10064.0,3320,3320,230.2,Run,Run,0.0,11921362170,2024-07-18T17:04:22Z,2024-07-18T19:04:22Z,(GMT+01:00) Europe/Paris,7200.0,,,,11,20,0,1,0,"{'id': 'a11921362170', 'summary_polyline': 'qhuhGioq`@e@qAYa@GUIcAc@kBGGKm@AuAAMIKYWe@@s@\\sCbBo@De@I_@g@KwAOq@g@oAAQMe@IE?MGIKk@U[qA}@i@m@cA{@c@}AWa@K_@[g@k@k@U_@[oAUuAN_AEcAF[LY@SCWKYAUUy@Co@IONW?UFo@KWq@e@IYNo@`Aq@H?V]HSLaA?yAQgAS_@gA}@Oc@@e@f@WNs@AOKMMm@u@mBw@iAGi@Sc@GgA]WWAk@[WYg@Ss@Ic@k@I]i@w@Kk@Uo@g@_@cAIKMKe@QQPcAJSx@q@j@Iz@u@\\UBYEe@SSUy@[_@AWLq@ZQJc@XUt@U@IRKd@DRNXLj@Pp@a@@QYcB]OW[m@gAKg@e@gAAmAe@_DUi@UG[m@Gm@D[Im@U{@Q[?}@i@mCEsDq@m@{AkBMo@k@yAWg@UKO]?a@Xq@JgAPs@?y@S{BaA}BOQMy@?g@QYEuADo@X}@NsAYgC?q@Jc@N[x@aAjAm@f@MdA@|@R~A`ALJ`@x@TPVCd@Sv@e@THpA`Ax@t@j@HZ?t@a@dBgBZWn@UdAB~@`@f@n@Vl@N`A?nBHv@V~@j@dAf@j@fDxC`DrBvErBZVb@j@Z~@PbBJ`@l@tAf@vA~@lBTTh@N?Gq@WY]gAuCGD?FhAhCx@dAhC~BHP?NINIp@g@~Ae@x@T~@d@JnAr@h@j@Rn@rApBp@\\DNENAr@Fd@^j@VzAVh@j@h@d@r@n@~AXfDVxDHvC?xAIjA[fACzA[xBSlCAj@Hv@CjBDfAK~@O^i@h@_Af@y@Ni@Cm@Ne@d@u@RsBXmAf@[Gk@@iBJKHW`AMfBId@]tCLxAKn@_@j@G?Kd@]BKMCQGWMMEUGMYQ_@@EOo@u@c@?QNKRDjACx@a@h@It@FTAXFj@Nz@B`@j@zBj@^b@MlALpABj@f@~AfAxApBTPf@Cj@Hl@d@Z@VMPk@VAd@pAz@nADd@Gl@GD?ND\\`@bAPx@NnBAt@]~Aa@jAE?ASFe@BgCWmAQYQKwAT[X}@Ky@ZgARq@f@_@Ne@`@cCzCmA^Ch@`@~ABl@Ll@h@bBj@lA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.531276658177376, 5.500554805621505]","[43.53127649053931, 5.500069409608841]",3.031,5.09,,,,,,,,False,,,False,False,372.0,223.7,12711391881,12711391881,8C64A206-69D8-4E7E-8C2B-29D91BF2B0CD-activity.fit,False,8,0,False,
